date,High,Low,Open,Close,Volume,Adj Close,level_0,index,id,conversation_id,created_at,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,_merge
2009-12-04,105.5,103.0,105.5,105.5,9140.0,85.86145782470703,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2009-12-07,105.5,105.5,105.5,105.5,0.0,85.86145782470703,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2009-12-08,105.5,103.0,105.5,105.5,4000.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-09,105.5,103.0,105.5,105.5,10415.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-10,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-11,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-13,,,,105.5,,,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only
2009-12-14,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-15,106.0,105.5,105.5,105.5,943.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-16,105.5,104.0,105.5,105.5,5000.0,85.86145782470703,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2009-12-17,105.5,103.0,105.5,105.5,1722.0,85.86145782470703,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,both
2009-12-18,105.5,103.0,105.5,105.5,950.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-21,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-22,105.5,103.0,105.5,105.5,5000.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-23,105.5,103.0,105.5,105.5,10208.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-29,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2009-12-30,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-03,,,,105.0,,,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only
2010-01-04,105.4000015258789,103.0,105.0,105.0,6000.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-05,105.4000015258789,105.0,105.0,105.0,259250.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-06,105.4000015258789,103.0,105.0,105.0,55000.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-07,105.0,103.0,105.0,105.0,115000.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-08,106.0,104.0,105.0,105.0,52531.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-11,106.5999984741211,103.0,105.0,105.0,52500.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-12,106.5999984741211,105.0,105.0,105.0,450.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-13,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-14,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-15,106.5999984741211,105.0,105.0,105.0,5000.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-18,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-19,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-20,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-21,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-22,106.5999984741211,105.0,105.0,105.0,500.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-25,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-26,105.0,105.0,105.0,105.0,10000.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-27,105.0,103.0,105.0,105.0,68000.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-28,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-01-29,105.0,105.0,105.0,105.0,0.0,85.45449829101562,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-01,105.0,105.0,105.0,105.0,94750.0,85.45449829101562,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-02-02,107.0,104.0,105.0,105.5,55000.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-03,106.8499984741211,105.5,105.5,105.5,1884.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-04,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-05,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-08,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-09,106.8499984741211,105.5,105.5,105.5,1290.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-10,105.5,105.5,105.5,105.5,0.0,85.86145782470703,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-02-11,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-12,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-14,,,,105.5,,,16.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,right_only
2010-02-15,106.90299987792969,105.5,105.5,105.5,280.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-16,106.8499984741211,105.5,105.5,104.5,1469.0,85.047607421875,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-02-17,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-18,105.5,104.0,105.5,105.5,7500.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-19,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-22,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-23,105.5,104.0,105.5,105.5,500.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-24,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-25,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-02-26,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-01,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-02,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-03,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-04,105.5,104.0,105.5,105.5,2362.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-05,106.8499984741211,104.0,105.5,105.5,1500.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-07,,,,105.5,,,18.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only
2010-03-08,105.5,104.0,105.5,105.5,1004.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-09,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-10,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-11,105.5,105.5,105.5,105.5,0.0,85.86145782470703,19.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-03-12,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-15,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-16,105.5,105.5,105.5,105.5,0.0,85.86145782470703,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-03-17,105.5,104.0,105.5,105.5,5000.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-18,105.5,105.5,105.5,105.5,0.0,85.86145782470703,21.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-03-19,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-22,105.5,105.5,105.5,105.5,0.0,85.86145782470703,22.0,22.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,both
2010-03-23,105.5,104.0,105.5,105.5,1734.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-24,106.5,105.5,105.5,105.5,924.0,85.86145782470703,23.0,23.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,both
2010-03-25,105.5,104.0,105.5,105.5,1425.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-26,105.5,105.5,105.5,105.5,0.0,85.86145782470703,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-28,,,,105.5,,,24.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only
2010-03-29,106.0,105.5,105.5,104.5,9434.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-30,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-03-31,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-01,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-05,,,,104.5,,,25.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,right_only
2010-04-06,104.5,104.5,104.5,104.5,0.0,85.047607421875,26.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,both
2010-04-07,104.5,104.5,104.5,104.5,0.0,85.047607421875,27.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,both
2010-04-08,106.16699981689452,104.5,104.5,104.5,5000.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-09,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-11,,,,104.5,,,28.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only
2010-04-12,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-13,106.16699981689452,104.5,104.5,104.5,2370.0,85.047607421875,29.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,both
2010-04-14,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-15,104.5,104.5,104.5,104.5,0.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2010-04-16,104.5,102.0,104.5,104.5,50000.0,85.047607421875,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
